Espécie;Apreendidas;Data apreensão;Mês;Ano;UF Apreensão;Unidade Apreensão;Município;País de origem;Tipo Penal
Espingarda;1;41359;mar;2013;RR;SR/PF/RR;ALTO ALEGRE;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41359;mar;2013;SP;DPF/SOD/SP;NI;Estados Unidos da América;Outra tipificação
Revólver;1;41359;mar;2013;AM;SR/PF/AM;MANAUS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41359;mar;2013;BA;SR/PF/BA;SALVADOR;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41359;mar;2013;BA;SR/PF/BA;SALVADOR;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41359;mar;2013;BA;SR/PF/BA;RUY BARBOSA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41359;mar;2013;MG;DPF/GVS/MG;NI;Não identificado;Outra tipificação
Revólver;1;41359;mar;2013;MG;DPF/GVS/MG;NI;Não identificado;Outra tipificação
Revólver;1;41359;mar;2013;RS;DPF/SAG/RS;CERRO LARGO;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41359;mar;2013;SP;DPF/SOD/SP;NI;Brasil;Outra tipificação
Revólver;1;41359;mar;2013;SP;DPF/SOD/SP;NI;Brasil;Outra tipificação
Arma não classificada;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Arma não classificada;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Artesanal;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Artesanal;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Carabina;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Itália;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Estados Unidos da América;Art. 17 Comércio ilegal de arma de fogo
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Garrucha;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Garrucha;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Metralhadora;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Metralhadora;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Metralhadora;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Metralhadora;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Metralhadora;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Israel;Art. 12 Posse irregular de arma de fogo de uso permitido
Metralhadora;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Israel;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41360;mar;2013;MA;DPF/ITZ/MA;BALSAS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41360;mar;2013;PR;SR/PF/PR;CURITIBA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Alemanha;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Alemanha;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Alemanha;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Alemanha;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;MESOPOLIS;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41360;mar;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Carabina;1;41361;mar;2013;SP;DPF/JLS/SP;JALES;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41361;mar;2013;SP;DPF/MII/SP;OURINHOS;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41361;mar;2013;SP;DPF/MII/SP;OURINHOS;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41361;mar;2013;GO;SR/PF/GO;INDIARA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41361;mar;2013;SP;DPF/JLS/SP;JALES;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41363;mar;2013;RJ;DPF/ARS/RJ;PARATY;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41363;mar;2013;RJ;DPF/ARS/RJ;PARATY;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;2;41363;mar;2013;MS;DPF/DRS/MS;DOURADOS;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;41364;mar;2013;RJ;DPF/ARS/RJ;PARATY;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41364;mar;2013;SC;DPF/IJI/SC;INDAIAL;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41364;mar;2013;SC;DPF/IJI/SC;INDAIAL;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41364;mar;2013;SC;DPF/IJI/SC;INDAIAL;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41364;mar;2013;PR;DPF/GRA/PR;GUAIRA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41364;mar;2013;SE;SR/PF/SE;ARACAJU;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41365;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41365;abr;2013;RO;DPF/VLA/RO;VILHENA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41365;abr;2013;SC;DPF/IJI/SC;INDAIAL;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41365;abr;2013;PR;DPF/CAC/PR;IBEMA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41365;abr;2013;RO;DPF/VLA/RO;VILHENA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41366;abr;2013;PR;DPF/MGA/PR;MARINGA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41366;abr;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41366;abr;2013;RN;SR/PF/RN;NI;Não identificado;Outra tipificação
Revólver;1;41366;abr;2013;MS;DPF/NVI/MS;ITAQUIRAI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41366;abr;2013;MT;DPF/CAE/MT;CACERES;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41366;abr;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41366;abr;2013;PR;DPF/MGA/PR;MARINGA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41366;abr;2013;RN;SR/PF/RN;NI;Brasil;Outra tipificação
Revólver;1;41366;abr;2013;SP;DPF/STS/SP;CUBATAO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41367;abr;2013;SP;DPF/JLS/SP;POPULINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Fuzil;1;41367;abr;2013;MT;SR/PF/MT;CUIABA;Alemanha;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41367;abr;2013;MT;SR/PF/MT;CUIABA;Israel;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41367;abr;2013;MT;SR/PF/MT;CUIABA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41367;abr;2013;RJ;DPF/GOY/RJ;NI;Brasil;Outra tipificação
Pistola;1;41369;abr;2013;PA;DPF/SNM/PA;SANTAREM;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41371;abr;2013;PR;DPF/FIG/PR;SAO MIGUEL DO IGUACU;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;6;41371;abr;2013;PR;DPF/CAC/PR;CASCAVEL;Turquia;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;41372;abr;2013;RR;SR/PF/RR;NI;Não identificado;Outra tipificação
Pistola;1;41372;abr;2013;PE;SR/PF/PE;RECIFE;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41372;abr;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41372;abr;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Bélgica;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41372;abr;2013;PE;SR/PF/PE;RECIFE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Artesanal;2;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41373;abr;2013;SP;DPF/SJE/SP;UCHOA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41373;abr;2013;SP;DPF/STS/SP;CUBATAO;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41373;abr;2013;SP;DPF/STS/SP;CUBATAO;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41373;abr;2013;SP;DPF/STS/SP;CUBATAO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41373;abr;2013;SP;DPF/STS/SP;CUBATAO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Garrucha;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Garrucha;6;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Metralhadora;1;41373;abr;2013;SP;DPF/STS/SP;CUBATAO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Metralhadora;1;41373;abr;2013;SP;DPF/STS/SP;CUBATAO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41373;abr;2013;PR;DPF/MGA/PR;NI;Não identificado;Outra tipificação
Pistola;1;41373;abr;2013;PR;SR/PF/PR;CURITIBA;Argentina;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41373;abr;2013;SP;DPF/RPO/SP;SERRANA;Itália;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41373;abr;2013;SP;DPF/SJE/SP;UCHOA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41373;abr;2013;SP;DPF/SJE/SP;UCHOA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/SJE/SP;NOVO HORIZONTE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/SJE/SP;UBARANA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/SJE/SP;UBARANA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/STS/SP;CUBATAO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41373;abr;2013;SP;DPF/STS/SP;CUBATAO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41374;abr;2013;SP;DPF/STS/SP;SAO VICENTE;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41375;abr;2013;PA;DPF/RDO/PA;XINGUARA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41376;abr;2013;AC;DPF/EPA/AC;XAPURI;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41376;abr;2013;AC;DPF/EPA/AC;XAPURI;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41376;abr;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Turquia;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41376;abr;2013;SC;DPF/IJI/SC;ITAJAI;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41376;abr;2013;SP;DPF/SOD/SP;SOROCABA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41379;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41379;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41379;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41379;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41379;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41379;abr;2013;MA;DPF/ITZ/MA;BURITIRANA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41379;abr;2013;PR;DPF/GRA/PR;NI;Brasil;Outra tipificação
Revólver;1;41379;abr;2013;SP;DPF/SOD/SP;SAO PAULO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Arma não classificada;1;41380;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Arma não classificada;1;41380;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Arma não classificada;2;41380;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41380;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41380;abr;2013;RJ;DPF/MCE/RJ;NOVA FRIBURGO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;2;41380;abr;2013;MT;DPF/SIC/MT;NOVA UBIRATA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41381;abr;2013;RJ;DPF/NIG/RJ;ITAGUAI;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41381;abr;2013;RJ;DPF/NIG/RJ;ITAGUAI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41382;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41382;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41382;abr;2013;BA;SR/PF/BA;SALVADOR;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41382;abr;2013;MA;DPF/ITZ/MA;BALSAS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41382;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41382;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41382;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41382;abr;2013;PI;DPF/PHB/PI;PARNAIBA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41383;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41383;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41383;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41383;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41383;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41383;abr;2013;MT;DPF/CAE/MT;PONTES E LACERDA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41384;abr;2013;TO;SR/PF/TO;DIANOPOLIS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41387;abr;2013;PE;DPF/SGO/PE;NI;Brasil;Outra tipificação
Espingarda;1;41389;abr;2013;PR;DPF/MGA/PR;MARINGA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;5;41389;abr;2013;PR;DPF/CAC/PR;UBIRATA;Repúlica Tcheca;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41389;abr;2013;PR;SR/PF/PR;CURITIBA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41390;abr;2013;RS;DPF/SMA/RS;DILERMANDO DE AGUIAR;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41390;abr;2013;MT;DPF/CAE/MT;CACERES;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41393;abr;2013;RS;SR/PF/RS;PORTO ALEGRE;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41393;abr;2013;RS;SR/PF/RS;PORTO ALEGRE;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41393;abr;2013;RS;SR/PF/RS;PORTO ALEGRE;Itália;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
